dt_year_month,ap_group_name,user_count,upload_bytes,download_bytes,session_time
201909,삼양동선사유적,1206,314306516,5031713958,2285450
201909,상효원,394,315673855,18074139724,3619548
201909,새연교,5676,20394031075,34586231754,9702309
201909,서귀포 치유의 숲,730,1309530440,14674242479,7094962
201909,서귀포롤러스케이트장,476,191798994,5440679177,1332802
201909,서귀포자연휴양림(녹나무동),353,580979156,3156537872,1407750
201909,서부두 명품회집거리,11087,27661387014,2.64086E+11,38704362
201909,성산읍2,3885,1140638068,33786713388,7034760
201909,성산포수협표선지점,10059,1099846561,17076884905,6524127
201909,성판악휴게소,2444,7339829698,21948663208,7304803
201909,세리월드_동화속미로공원,3224,3704569840,47000993538,7746785
201909,소인국테마파크,3790,8651190572,88653034636,10084219
201909,솔동산 문화의 거리,19459,36563450458,1.07125E+11,25584834
201909,송악산,2119,951960234,2075290493,2499432
201909,시민복지타운근린공원,1799,2206405442,30606475813,5902494
201909,아라초등학교,10972,1609453592,10716382951,16793669
201909,안덕면1,6871,1236177547,20040940985,6819259
201909,안덕면2,6036,2246497461,48513601561,9049410
201909,안덕면사무소,1090,343765828,4705684341,1429168
201909,안덕생활체육관,1445,1245105681,22640743555,4206953
201909,애월읍3,11413,2734201458,20036006182,36825706
201909,양지공원,378,257577991,4674877467,1247641
201909,엘리펀시아,73,5481973,20194343,253890
201909,오름중학교(삼화마트),239,201409525,3289312582,971368
201909,왓썹인제주,2,191133,210790,7397
201909,용담레포츠공원,2944,1584204063,12612170505,11369523
201909,용문마을(서),15118,2047689855,13151063045,55866777
201909,용문마을회관(버스),6801,499178289,3814212325,22784667
201909,우도-서빈백사해수욕장,2972,3184620269,32336487888,10712959
201909,우도-천진항(소라축제장 ),3062,2758304705,92909776960,10340247
201909,우도-하우목동항,2586,1852186091,19960903395,5277515
201909,우령이 마을,12329,8209090581,59521953825,35386631
201909,운진항,3733,6249503274,48413786517,15681955
201909,일우 한란 아파트,2333,1621366195,17612635366,7175237
201909,정방폭포,3202,6945654025,92425562424,7708286
201909,제주 중앙여자고등학교 버스정류소,54039,26658423199,2.81955E+11,177462696
201909,제주고등학교,28453,11153600518,1.19554E+11,101268930
201909,제주공룡휴게소박물관,132,148338247,4024510685,718675
201909,제주공항 입구 공영주차장,65,34885446,1023046829,216773
201909,제주관광대학,8780,13072050737,1.34717E+11,31908476
201909,제주도립미술관,374,939425236,9521860725,1353055
201909,제주목관아,7376,9279387011,18525986214,23150825
201909,제주민속촌,2730,2535386092,25946370807,3668072
201909,제주시 평생학습센터,3982,57126680492,67394010792,14493546
201909,제주시청,17609,15260916980,91396562318,63669199
201909,제주중앙여자고등학교(교통섬),7323,740050053,6273234730,22853253
201909,제주허브동산,909,120604937,1287510279,2240765
201909,조천읍3,12011,9782784473,47158064947,34716304
201909,조천체육관,3503,6117173275,64542330619,17379273
201909,종달리해변,794,735510443,2625929924,3106724
201909,주공아파트5단지,16176,1440839386,14524750222,8009850
201909,주상절리대,1311,272801462,3688227417,1553778
201909,청소년문화의집(북),19878,2998148360,44373177183,12325100
201909,탑동입구,14378,7799837019,49420705460,22372635
201909,토이파크,2896,73182112315,33726019764,5686452
201909,플레이케이팝제주,1140,973055107,13259522556,1993122
201909,하귀초등학교,6162,14253326457,58486728390,21109772
201909,한경면4,2596,94302965,671680471,5213841
201909,한라병원,25201,5387011571,67846451309,20876045
201909,한라수목원,23681,56995589172,2.52723E+11,143285202
201909,함덕농협지소(북),48653,22272739809,1.6878E+11,103923992
201909,협재 해변,6733,20612622925,49101922331,26961423
201909,혼인지,233,154646143,835269121,282497
201909,화순 곶자왈 생태탐방숲길,481,551866644,623905556,384446
201909,효돈동1,2684,234623643,2413579599,1223884
201909,효돈초등학교(북),6859,1781396813,27014935658,10747047
201907,19코스,8375,13231824400,1.30291E+11,23827054
201907,갓전시관,23,121020795,103991506,78566
201907,강창학B구장,134,114251217,1379635906,492113
201907,고마로 거리,49079,28663927184,2.05411E+11,181836633
201907,광양,483,236943819,1277528956,1555556
201907,구좌읍7,485,108797730,874615930,1460725
201907,구좌읍9,484,214685063,324897547,1486029
201907,남원읍1,8697,3683362817,52503552911,6256566
201907,남원읍2,6538,12151283337,41046560456,3051000
201907,남원읍3,4608,44310914125,1.03836E+11,2748994
201907,노형근린공원,15412,6008061451,64162606019,59006662
201907,노형우체국,26069,7982194038,88879078352,93427790
201907,노형제2근린공원,5036,2522146912,22088002262,19394147
201907,대정 영어교육도시,2204,7248053420,1.37273E+11,6640378
201907,대정읍2,8957,4586221463,74811302391,5310878
201907,도두봉공원,3551,3124473947,37807144878,4288289
201907,돈내코,1468,15877810015,96582355543,5787158
201907,문예회관,32727,18844382025,2.03536E+11,102073702
201907,문화공원,7456,12842981797,1.75356E+11,11334504
201907,민속자연사박물관,596,3065067375,12985727379,1684891
201907,봉개동(버스),3481,5241561475,55799809781,15125754
201907,사계 해변,4829,10428406972,48965714675,8654173
201907,산남새마을금고,18715,10733483402,1.34308E+11,6549179
201907,산방산,3648,8656908760,30221359085,5164003
201907,삼성여자고등학교(북),12289,3608289592,43462495943,4435580
201907,삼성혈 인근 공영주차장,7505,1563206461,15004808205,19169801
201907,삼양동선사유적,1514,1629607330,29602825369,3445206
201907,삼양동주민센터(북),4935,1486265927,21861230509,15262053
201907,서귀포 치유의 숲,775,17806010822,81532599228,6798932
201907,서귀포농업기술센터,2230,3108790208,62150320740,7110887
201907,서귀포서부도서관,14634,1.89595E+11,1.70162E+12,36793230
201907,서귀포성당 뒤 주차장(솔동산로근처),1109,1515365942,36529218952,4333953
201907,서귀포시 구 버스터미널,20845,14679714962,2.068E+11,12646919
201907,서귀포자연휴양림(관리동랙),784,6255011595,26969908266,2792506
201907,서부두 명품회집거리,8508,24594529383,2.2522E+11,26775156
201907,서사라 문화거리,12451,3630510205,42766783821,67253196
201907,선흘곶자왈 생태숲,650,3236674732,32943703320,4887431
201907,성산읍 공영주차장,4063,2612740372,21645368918,2209404
201907,성읍민속마을-종탑,1368,1010009585,7844890794,1369707
201907,수운근린공원,2791,2808173792,13506674522,8377814
201907,시민복지타운근린공원,2131,4215317880,76188150359,7493698
201907,신비의도로(도깨비도로),2250,8554101624,61116175488,6849844
201907,신산공원,3083,3805736170,19459908225,11943051
201907,신촌초등학교,12929,7572991765,70992785054,34142226
201907,신흥리(마을입구) 함덕고등학교(남),6662,4784683109,39510494155,20968684
201907,아라초등학교,10182,3497533692,16831525517,14523338
201907,안덕면사무소,1533,2074354646,26897157583,2026186
201907,안덕우체국 뒤 주차장,1326,1960553610,28569572543,2048940
201907,애월국민체육센터,1733,3732109237,80116264666,5616738
201907,엘리펀시아,43,11445414,62763903,153873
201907,연동주민센터,34719,16837044890,1.2481E+11,149917120
201907,외도부영 2차 아파트,12562,3903814639,55349205480,24683503
201907,외도초등학교,21790,3255964897,42027602614,78189230
201907,용문마을회관(버스),6690,702341963,5872626152,22847840
201907,우도-검멀레해수욕장,2930,26263068228,54679880745,5952689
201907,우도-천진항(소라축제장 ),2989,9545029688,1.44669E+11,6742765
201907,우도-하우목동항,4372,25750312902,1.5129E+11,10649261
201907,인화초등학교,16940,4744080882,65753997075,50051768
201907,전지훈련장,412,1473769187,21723579904,3225213
201907,절물자연휴양림,3307,45665286420,2.15334E+11,42939570
201907,정방폭포(주차장),2391,9163778048,35707553581,2129017
201907,제대아파트,5799,1150747841,3543372974,20336238
201907,제주대학교,13756,12628438184,1.50198E+11,40093911
201907,제주대학교 병원,663,249092730,3786643324,2260876
201907,제주도 상하수도본부,972,351985286,5483013437,3959647
201907,제주도립미술관,591,7390495913,1.07256E+11,2838906
201907,제주도청 2청사,5111,4045564979,19852562247,18674749
201907,제주레일바이크,664,3488251662,5806132066,2176886
201907,제주미니미니랜드,4542,4595759861,78540006969,16115883
201907,제주시청,18602,7663547937,61053688153,65371161
201907,제주옹기박물관,163,1131368612,27209332260,932450
201907,제주종합경기장,5809,2768540674,30111563321,14053372
201907,제주특별자치도청,16105,7230735902,59705208591,54724866
201907,제주항국제여객터미널,3536,44911866609,3.59781E+11,15992649
201907,조안베어박물관,878,4608861004,19398859665,2266866
201907,중문관광단지,16789,72412532272,3.55445E+11,29245831
201907,중앙로사거리,8246,5132523503,62955251385,6985183
201907,천지연폭포,7851,93017601738,3.10995E+11,25271409
201907,청소년문화의집(북),19853,12595921037,2.06458E+11,15538509
201907,칠십리공원_A,9328,8199429343,72751984265,8049185
201907,토이파크,2991,7554197119,1.42778E+11,7470511
201907,표선생활체육관,1876,8187830024,1.23202E+11,8740841
201907,하도 해변,1172,6705031719,39592581969,4379084
201907,한경119센터,2049,550958065,4295270717,7283482
201907,한경면4,2567,113402073,477748230,5398818
201907,한국방송통신대학,25598,13771511844,78499866545,43889870
201907,한림종합운동장,3681,9165010948,50881542969,17307894
201907,한울랜드(화석.연박물관),174,801987550,13040386758,893589
201907,해녀박물관,1736,4666242768,19162758204,5142253
201907,혼인지,321,1637379116,6948689084,436492
201907,회수사거리,4294,2069598258,35695393084,4885928
201908,19코스,9037,13229225675,1.75864E+11,25524702
201908,21코스,1900,3980890854,15631520005,7125120
201908,GS25 서광점,2866,3720828268,20373537130,3462353
201908,구좌읍4,1133,895194409,5896214948,4526268
201908,구좌체육관,1102,6650018725,68682975409,4348523
201908,김녕미로공원-1,739,1487537379,5814601597,1973340
201908,김녕미로공원-2,583,5932975516,5164493100,1478716
201908,꿈바당도서관-2,1783,4607190521,58737015184,5673702
201908,남원생활체육관,1561,13093996485,3.00342E+11,6537459
201908,남원읍3,4653,26578260577,85338968307,2535631
201908,남원읍6,1562,931294140,17712622346,1165532
201908,남원읍사무소,3084,1520710248,26527361423,3997924
201908,대유대림아파트,15792,4457805500,51673677563,58026524
201908,도남공원,1788,1775201083,15198620160,7542013
201908,롯데리아 제주외도 DT,21317,5868959487,65720022519,53722002
201908,마라해양도립공원,2952,6062502120,37236316741,3711116
201908,매일올레시장주차장,3654,3564085434,18825221594,1737650
201908,무릉문화의집,208,710856005,12444818791,252887
201908,바오젠거리,15961,16723769714,1.74626E+11,66944089
201908,사라봉공원(모충사),2984,1127824789,9544608242,9837232
201908,"산방산(용머리, 하멜상선)",1007,6670520170,24779846263,1774637
201908,삼성초등학교,19370,7526338579,31128458226,60782183
201908,삼성혈 인근 공영주차장,6947,1592364824,25907479141,17712005
201908,삼성혈-2,821,212119574,2402333941,1189167
201908,삼아아파트,11566,5639788774,64177254345,5625840
201908,삼양동주민센터,2493,684040792,11323408950,7560225
201908,서귀포감귤박물관,611,10056957869,1.57727E+11,5564995
201908,서귀포시 자기주도학습지원센터,1983,4564460071,52273050890,3262407
201908,서귀포시청 1청사,19586,17435045536,2.10226E+11,20227764
201908,서귀포예술의전당,8827,2668072669,26788705663,3920904
201908,서복전시관,1486,7524946987,41813898300,1582446
201908,성산읍1,6192,4847023464,1.02899E+11,4469939
201908,성산일출해양도립공원,11330,95590812574,5.00734E+11,32552468
201908,성읍민속마을-성읍관리실,2092,16383122950,1.74297E+11,5378813
201908,세계조가비박물관,14377,4008045956,22394569014,4685432
201908,솔동산 문화의 거리,18024,44913035746,3.06482E+11,22011151
201908,수운근린공원,2413,3260040092,16674800557,7184367
201908,신성여자중고등학교,12862,10224120643,63004700792,54301261
201908,신양 섭지코지 해변,5024,5754484491,62635835854,6009523
201908,신촌초등학교,13153,6630078775,62972863764,37084055
201908,아라초등학교,11868,7942894107,30386384617,29747538
201908,아모렉스리조트,4273,8674567955,31120127552,15133743
201908,안덕면1,7195,6525510886,74274364570,6424388
201908,안덕생활체육관,1482,4090979960,48991879302,3082841
201908,애월읍3,11910,3397160289,27490393758,38826357
201908,엘리펀시아,21,1414300,16519450,65274
201908,영화의거리->산지천,14445,27525385697,91245385988,38526458
201908,예래생태체험관,709,1599028088,36827323714,939991
201908,올인하우스,397,2465048357,2541313650,374067
201908,왓썹인제주,4,1430602,14577703,12968
201908,외도초등학교,21545,5707052328,40788325016,77335516
201908,"용연, 용두암",6867,18190110447,81179119298,18577274
201908,우도-검멀레해수욕장,3096,25642716178,51184462019,5235511
201908,우도-천진항(소라축제장 ),3209,16936014042,1.37773E+11,8785051
201908,우도-하고수동해수욕장,3498,31015335528,1.43348E+11,8508491
201908,월령포구,481,924409470,2724499779,1696115
201908,월산마을,11533,3372955617,51962273220,41903327
201908,월정리 해변,6808,38774514259,76062662245,41090665
201908,이상한나라의 앨리스,393,270545471,1594945437,306435
201908,인다마을,18831,5189148728,44164683445,61266249
201908,일출랜드,564,3535635480,17196610945,1112439
201908,자치경찰단 서귀포지역경찰대,7923,3843919029,68268944356,8007449
201908,전지훈련장,219,702810024,15984458531,2076314
201908,제주공룡랜드,1597,4081376577,12880583510,6185468
201908,제주농업기술센터,463,1575213648,14322074508,2271819
201908,제주도 상하수도본부,996,388085709,5252981359,4427232
201908,제주동중학교,26176,11612398611,93197389392,89631726
201908,제주세계자연유산센터,1064,4277653836,16989699531,7226290
201908,제주소방서 항만119센터,1200,415539688,6926712906,4785263
201908,제주은행(북),33729,17530964661,1.36483E+11,13781182
201908,조안베어박물관,773,4610888504,17190755828,2281548
201908,조천119센터,4084,1311444606,7287872330,15007037
201908,조천읍1,5068,1583757363,10272438217,17349890
201908,조천읍3,14908,10050434498,61726824841,44756731
201908,중앙로 사거리,17334,4790695608,31585777528,56414825
201908,칠십리공원_A,9832,6926676649,47554308524,7278180
201908,탑동 테마거리->중앙로,43135,86145647396,3.27079E+11,135350286
201908,토평마을회관(서),5920,4579039011,59252886395,8623074
201908,플레이케이팝제주,1424,10594419119,71178600816,2181246
201908,한경면사무소,2185,4465117199,71524297043,10879770
201908,한국폴리텍대학 제주캠퍼스,762,269961954,1066566257,2760085
201908,한담동(버스)남,4414,8924132977,24791666866,12359637
201908,함덕리(3구)(북),9280,4802357407,20549589247,25623519
201908,화북주공아파트,7961,1449481234,19774112206,12784691
201908,화순 곶자왈 생태탐방숲길,452,2690735592,3421953338,382682
201908,환상숲,831,1129164942,7466132620,3066085
201908,황금륭골든힐허브팜,222,1916230480,15274352725,853757
201909,20코스,4574,10834764032,44016947357,18339730
201909,7-1코스,9660,2061597011,1.27425E+11,8218863
201909,GS25 대포점,1674,166652444,743194381,1091540
201909,KT성산포지점,9040,697301677,3871878769,4391221
201909, 제주의료원 부속 요양병원,1638,19213202650,3.95848E+11,54406335
201909,거로마을,21345,1570806072,14310251031,70000648
201909,국수문화거리,15263,8152663796,72181213969,43673672
201909,김창열미술관,639,451289985,2716379453,2191265
201909,남원읍4,6247,6816250003,51631807977,3290709
201909,남원읍5,2141,322899677,8049433670,3751856
201909,노형제1근린공원,7315,4755286122,52075765282,31866933
201909,노형제2근린공원,3831,929726578,6246480340,14061251
201909,대기고등학교,4579,4740820087,59117480899,16817137
201909,대유대림아파트,15157,6048662933,60638227174,56253118
201909,대정감협 인근 공영주차장,4797,530842631,13980317428,7403800
201909,대정읍2,8621,2548415867,41458150231,5063876
201909,동광 R 주차장,4125,121190951,3231135662,1789265
201909,동문시장,36472,1.03777E+11,1.25338E+12,442008782
201909,민속자연사박물관,611,1533409771,8190109616,2347466
201909,방일리공원,7889,2661255284,32149257314,29121742
201909,보건소,1853,395292467,3677640522,6444454
201909,보건환경연구원,698,240224503,2561713437,2588887
201909,북촌돌하르방공원,147,50909670137,1.05027E+11,2104564
201909,비석거리,21562,1386082500,22149066088,6815009
201909,사라봉공원(모충사),2635,1332767621,10300237825,11025178
201909,"산방산(용머리, 하멜상선)",1242,2245789892,27790801786,4169125
201909,삼성혈-2,867,248529337,522156275,2184779
201909,삼양1동,5738,14170905025,1.09536E+11,24289203
201909,삼양동주민센터(북),5426,1958338331,21307212862,16767330
201909,서귀북초등학교(동),31767,4053553032,38873198876,24993969
201909,서귀포시외버스터미날,10322,28874820810,46940387846,9670730
201909,서귀포시청 1청사,19046,3524602437,62646430646,18057848
201909,서귀포여자고등학교(북),18935,6438794373,1.36881E+11,19127092
201909,서귀포자연휴양림(동백동),425,9857477,4887431680,377275
201909,서해아파트(버스),2404,925487534,6798969757,8630710
201909,성산읍1,6104,704767615,17127965111,3228886
201909,성산읍사무소,5810,2065963213,17489317413,9141889
201909,성읍랜드,3885,1043357764,4858726609,2189389
201909,수운공원,1452,366130347,11417502109,2129845
201909,수월봉,574,255247010,369267767,712868
201909,신성여자중고등학교,15884,11894694616,1.18347E+11,68788996
201909,안덕면3,9976,959781737,8362708127,2405328
201909,안덕면7,6930,642406540,8801912209,1865475
201909,알프스얼음보석궁전,221,2111428849,40887161839,2022710
201909,애월읍2,2065,3679452352,11033390466,6692352
201909,연동주민센터,33579,15394258670,1.03445E+11,147593523
201909,영천동주민센터,3308,1025384347,33940432773,6917188
201909,예래동주민센터,593,101507833,2827677239,567914
201909,외도구획정리지구,3944,2488763108,17556741155,14767590
201909,외도동주민센터,15789,1695732437,12443220886,20340000
201909,우도-검멀레해수욕장,1669,3776797576,10411305461,2904762
201909,우도-하고수동해수욕장,1823,864542933,13565664689,3516613
201909,워터월드,616,252143510,812716843,978965
201909,유리의성,317,855564987,6477091128,986119
201909,이상한나라의 앨리스,427,448616992,248827996,238919
201909,인다마을,19313,7707175144,54808094970,62738815
201909,인화초등학교,16902,8485238218,66506167780,50505785
201909,정방폭포(주차장),2427,2169807201,5753135922,2186010
201909,제주4․3평화공원,933,551917240,7527913567,2612843
201909,제주국제공항,55593,46299357449,2.51461E+11,163649267
201909,제주농업기술센터,438,1780636994,22508758785,2136942
201909,제주다원,42,8449517,98797991,312587
201909,제주대학교교육대학,28681,5446345350,64320972101,50998245
201909,제주도 상하수도본부,866,378909132,4197558160,4202988
201909,제주돌마을공원,151,277171805,1512653967,1035418
201909,제주돌문화공원,681,3819041015,12881478003,3502861
201909,제주동중학교,27424,9752990217,1.2018E+11,94858341
201909,제주민속박물관,317,683809420,3988211736,1564873
201909,제주세계자연유산센터,918,4987525887,25187583201,6545598
201909,제주소방서 항만119센터,1184,967282084,2953786258,4642561
201909,제주유리박물관,207,112276674,116762347,184007
201909,제주한란전시관,154,212455000,1927318452,901661
201909,제주항국제여객터미널,2991,35187560727,2.84914E+11,15775254
201909,제주항연안여객터미널,1426,50020725841,2.1503E+11,5860499
201909,중문랜드,1656,37429,91631,2417509
201909,중앙로사거리,8805,1399195065,19444937139,7545243
201909,칠성로 쇼핑거리,29534,37417765105,1.89018E+11,105883325
201909,코코몽 주차장,3485,700587100,2004067098,2016947
201909,큰동네(버스),18333,4528909252,39097039629,59872053
201909,탐라도서관,10491,3301287642,19039347579,37698830
201909,탐라장애인 종합복지관,32501,5763220492,48772719243,93645482
201909,탑동 테마거리->중앙로,37273,43113900311,2.65429E+11,115775155
201909,표선 해비치 해변,5572,2878195139,19203327629,6268237
201909,표선면1,3190,68336905,660049082,1526329
201909,한경면사무소,2223,6646040167,1.03095E+11,11287638
201909,한국폴리텍대학 제주캠퍼스,890,353404407,5167522005,3297643
201909,한라도서관,5868,1292395158,10120745335,20568915
201909,한림종합운동장,5402,9395403083,1.35243E+11,27980757
201909,함덕리(3구)(북),7874,3169283183,9940254592,24196123
201909,항몽유적지,892,1163938573,15065059025,2995257
201909,헬로키티 아일랜드,4084,5024700704,24808062247,4398456
201909,협재해변,5148,9355467885,28216395037,13101458
201909,화북주공아파트,7545,2227603852,31491465319,11646169
201909,회수사거리,3705,346516208,4839273609,4107631
201909,삼아아파트,11235,2424366396,36581333808,5781123
201909,서귀포시 동부보건소,1423,738636338,43491260444,4323295
201909,서귀포시립이중섭미술관,822,1025692785,6828672998,3749697
201909,서귀포천문과학문화관,365,5904173061,21551576531,4086043
201909,서복전시관,1509,643537753,7684947656,1561313
201909,석굴암 / 천왕사 숲길,520,1060159652,1651009880,2491348
201909,설문대여성문화센터,2832,2392230165,35529103761,11124175
201909,성산일출해양도립공원,9995,26829051371,1.33743E+11,31288206
201909,성산하수처리장,2085,576010668,9388648133,3019651
201909,성읍민속마을-가로등,2376,1944085729,38907707107,9987379
201909,세계자동차박물관,921,2136985082,8936741183,5066732
201909,세계조가비박물관,13173,826111408,3339704624,3387690
201909,소암현중화기념관,1544,802772155,38154690685,7317246
201909,시민회관,22413,26040841596,1.95695E+11,93159357
201909,시외버스터미널,9333,1188523900,15772261139,7250936
201909,신비의도로(도깨비도로),1805,2346207441,18029182165,5357863
201909,신촌초등학교,14266,7313262715,76248226275,67450975
201909,아모렉스리조트,3696,3812999717,19128820881,12672623
201909,안덕면5,5233,1547995422,7555260602,2874171
201909,약천사,1212,1972723635,23524085514,4173619
201909,에코랜드테마파크,2594,13609846926,43646013464,11611655
201909,연동대림1차아파트,22305,23355337502,1.11527E+11,77213335
201909,영어교육도시119센터,538,409561661,7200800354,3313667
201909,예래생태체험관,766,324139653,11604615447,1127977
201909,외돌개,2448,3652318913,14075013971,7429539
201909,우도-우도면복지회관 앞,1224,368724543,7654292662,3423492
201909,월령포구,434,1869839414,7723643495,1557304
201909,월산마을,12403,4508255879,43248466190,43926428
201909,이호동주민센터,1235,1593302474,12201090943,4528792
201909,인화동,17601,4123575873,26008480057,55036458
201909,"전쟁역사박물관 (구,평화박물관)",63,342631721,783264492,296852
201909,정존마을,36683,14834342182,1.42839E+11,141262603
201909,제주대학교 입구,10236,2517152321,15422597506,32347063
201909,제주러브랜드,1756,9586314532,20722682033,6082870
201909,제주미니미니랜드,4480,3205398136,38153820336,15081725
201909,제주시자치경찰단,1259,1904199104,14086555686,6265774
201909,제주여자상업고등학교,23366,12972699843,1.15285E+11,92691266
201909,제주옹기박물관,158,232975502,10215208885,898961
201909,제주월드컵경기장 서귀포버스터미널,43303,4779217500,43046438714,20187607
201909,제주중앙고등학교,4244,1611895313,14304074430,11979483
201909,조천읍1,2502,1742684564,8887650615,8197463
201909,조천읍2,5444,1574446917,21764630812,18400005
201909,조천읍4,9850,6860593895,61405365981,29261340
201909,종합경기장(광장 제외),2243,2382880319,34400091694,14136467
201909,중문우체국,13583,2565836692,32494752929,12764716
201909,중앙공원,10352,2326276713,29787138628,5139614
201909,천제연폭포,6058,9369333684,66409930407,13471121
201909,천지동자원순환센터,21983,1742260618,28271454239,10530572
201909,천지연폭포,7639,14849128424,73118734947,24793850
201909,판포해변(포구),3076,1251318345,6313114162,12661804
201909,표선면2,1735,118611405,2536655920,2353848
201909,표선면3,12691,1233475481,19753644424,6995990
201909,표선면4,16031,2224451734,33860177804,10678691
201909,표선면사무소,2522,2578858333,61944099328,4953550
201909,하모3리,6761,1368109346,15994784912,5779908
201909,한경119센터,2012,455517718,2791992601,7129224
201909,한라산국립공원,372,8239032711,8420798292,2095946
201909,한림공원 (협재․쌍용굴),1179,9548430257,10945007730,5101702
201909,한림공원 인근 공영주차장,3079,6516424264,36804201239,11379326
201909,함덕 서우봉 해변,14003,40955698467,1.13592E+11,69585192
201909,해녀박물관,1520,1193939711,9067442110,4894715
201909,화북동주민센터,809,269786956,4591071249,2763497
201909,환상숲,729,2357450351,4732161787,2543158
201909,황금륭골든힐허브팜,191,181409825,10467889602,952987
